state,category,characteristics,total,wrent,noconf,slightconf,modconf,highconf,deferred,didnottenure
PA,Respondent currently employed,    No,"1,265,008","65,048","168,461","199,295","422,657","400,672","7,818","515,897"
PA,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"76,029"
PA,Household income,"    Less than $25,000","957,832","54,977","182,279","118,442","348,764","248,478","4,892",-
PA,Household income,"    $25,000 - $34,999","367,243","25,188","27,838","56,866","67,170","187,255","2,926",-
PA,Household income,"    $35,000 - $49,999","267,489","7,727","24,326","110,993","50,837","73,607",-,-
PA,Household income,"    $50,000 - $74,999","379,036","3,116","27,603","59,893","43,195","241,792","3,437","1,463"
PA,Household income,"    $75,000 - $99,999","152,111",-,-,"13,740","48,634","89,736",-,-
PA,Household income,"    $100,000 - $149,999","123,566",-,-,"2,737","20,247","100,582",-,-
PA,Household income,"    $150,000 - $199,999","10,303",-,-,-,436,"9,867",-,-
PA,Household income,"    $200,000 and above","6,894",-,-,-,681,"6,213",-,-
PA,Household income,    Did not report,"95,451","2,098","41,336","6,266","8,820","35,872",-,"990,192"
RI,Total,Total,"246,954","10,206","27,427","32,246","69,050","94,566","11,506","88,596"
RI,Age,    18 - 24,"36,669",385,"2,155",923,"26,881","6,324",-,"7,253"
RI,Age,    25 - 39,"102,963","8,237","9,127","12,766","18,297","43,030","11,506","25,812"
RI,Age,    40 - 54,"57,519","1,030","15,372","11,328","13,355","14,481",-,"28,620"
RI,Age,    55 - 64,"22,740",-,593,"2,658","8,977","10,512",-,"8,472"
RI,Age,    65 and above,"27,064",554,180,"4,571","1,539","20,219",-,"18,440"
RI,Sex,    Male,"98,342","7,089","9,763","4,485","36,327","38,726",-,"46,327"
RI,Sex,    Female,"148,612","3,117","17,664","27,761","32,723","55,841","11,506","42,269"
RI,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"40,119","1,422","2,440","14,086","15,518","6,389",264,"15,038"
RI,Hispanic origin and Race,"    White alone, not Hispanic","171,504","8,468","12,437","14,923","48,515","74,308","10,901","69,744"
RI,Hispanic origin and Race,"    Black alone, not Hispanic","15,570",-,"1,085","1,139","2,738","10,267",341,"2,501"
RI,Hispanic origin and Race,"    Asian alone, not Hispanic","10,560",315,"7,821",946,997,481,-,"1,016"
RI,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","9,200",-,"3,645","1,152","1,282","3,121",-,296
RI,Education,    Less than high school,"28,782",-,"6,259","6,794","2,184","13,545",-,"7,460"
RI,Education,    High school or GED,"93,561","7,737","16,078","12,865","32,799","22,129",-,"27,507"
RI,Education,    Some college/associateÍs degree,"78,166","1,879","4,911","7,732","21,588","30,551","11,506","31,581"
RI,Education,    BachelorÍs degree or higher,"46,446",590,180,"4,856","12,479","28,341",-,"22,048"
RI,Marital status,    Married,"71,713",620,"12,391","10,155","12,755","33,839",-,"39,229"
RI,Marital status,    Widowed,"8,993",554,"1,384","1,301",565,"5,189",-,"2,106"
RI,Marital status,    Divorced/separated,"60,295",-,"7,135","10,535","13,876","17,849","10,901","17,920"
RI,Marital status,    Never married,"105,953","9,032","6,517","10,256","41,854","37,689",605,"24,053"
RI,Marital status,    Did not report,-,-,-,-,-,-,-,"5,289"
RI,Presence of children under 18 years old,    Children in household,"107,138","2,357","15,996","23,816","19,770","33,957","11,242","29,499"
RI,Presence of children under 18 years old,    No children,"139,816","7,849","11,431","8,430","49,279","60,610",264,"59,097"
RI,Respondent or household member experienced loss of employment income ,    Yes,"149,758","8,003","16,361","22,803","52,332","36,801","11,506","39,322"
RI,Respondent or household member experienced loss of employment income,    No,"93,763","2,203","11,066","6,010","16,718","57,765",-,"46,703"
RI,Respondent or household member experienced loss of employment income,    Did not report,"3,433",-,-,"3,433",-,-,-,"2,571"
RI,Respondent currently employed,    Yes,"115,228","1,030","3,775","5,947","35,693","55,931","10,901","41,677"
RI,Respondent currently employed,    No,"128,292","9,176","23,653","22,866","33,357","38,635",605,"44,348"
RI,Respondent currently employed,    Did not report,"3,433",-,-,"3,433",-,-,-,"2,571"
RI,Household income,"    Less than $25,000","90,659","2,303","12,681","21,571","28,249","14,692","11,164",-
RI,Household income,"    $25,000 - $34,999","29,007",-,"1,358","1,503","11,260","14,545",341,"2,194"
RI,Household income,"    $35,000 - $49,999","41,349","6,873","9,821","3,451","12,714","8,490",-,-
RI,Household income,"    $50,000 - $74,999","22,859",620,-,"1,790","8,982","11,467",-,-
RI,Household income,"    $75,000 - $99,999","36,489",-,"2,248","2,680","6,507","25,054",-,-
RI,Household income,"    $100,000 - $149,999","13,125",410,-,326,106,"12,282",-,-
RI,Household income,"    $150,000 - $199,999","1,771",-,-,-,-,"1,771",-,-
RI,Household income,"    $200,000 and above","2,943",-,-,213,-,"2,731",-,-
RI,Household income,    Did not report,"8,752",-,"1,321",712,"1,232","3,534",-,"86,402"
SC,Total,Total,"910,250","66,899","90,551","190,188","256,445","302,756","2,365","578,981"
SC,Age,    18 - 24,"93,471","11,934",-,"4,051","53,166","24,319",-,"79,431"
SC,Age,    25 - 39,"361,434","12,950","37,345","90,743","101,076","117,221","1,054","170,195"
SC,Age,    40 - 54,"244,947","16,329","39,540","62,627","60,148","64,993","1,311","138,427"
SC,Age,    55 - 64,"130,085","6,132","11,539","32,768","21,755","57,891",-,"65,452"
SC,Age,    65 and above,"80,314","19,554","2,128",-,"20,301","38,332",-,"125,477"
SC,Sex,    Male,"361,476","29,044","34,609","56,908","121,367","118,495","1,054","342,807"
SC,Sex,    Female,"548,774","37,854","55,942","133,281","135,079","184,261","1,311","236,174"
SC,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"38,592","3,907","9,345","16,619","6,549","2,172",-,"1,424"
SC,Hispanic origin and Race,"    White alone, not Hispanic","485,025","34,653","52,482","58,904","117,345","219,541","1,054","334,155"
SC,Hispanic origin and Race,"    Black alone, not Hispanic","330,414","21,040","16,101","109,504","124,357","58,100","1,311","226,941"
SC,Hispanic origin and Race,"    Asian alone, not Hispanic","10,863",-,-,-,"6,188","4,675",-,"7,493"
SC,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","45,357","7,298","12,622","5,162","2,007","18,268",-,"8,969"
SC,Education,    Less than high school,"95,836","6,648","21,403","33,758","15,955","18,073",-,"86,687"
SC,Education,    High school or GED,"277,904","13,228","24,326","80,357","82,623","77,369",-,"270,553"
SC,Education,    Some college/associateÍs degree,"332,087","27,200","39,093","57,419","90,987","115,289","1,054","142,849"
SC,Education,    BachelorÍs degree or higher,"204,423","19,823","5,730","18,655","66,879","92,025","1,311","78,892"
SC,Marital status,    Married,"353,771","24,654","19,487","74,301","95,242","140,088",-,"345,398"
SC,Marital status,    Widowed,"29,806","2,017","10,361","5,165","5,105","7,159",-,"25,822"
SC,Marital status,    Divorced/separated,"224,984","14,425","36,486","42,788","52,083","76,838","2,365","37,031"
SC,Marital status,    Never married,"301,689","25,803","24,218","67,934","104,017","78,672",-,"151,355"
SC,Marital status,    Did not report,-,-,-,-,-,-,-,"19,375"
SC,Presence of children under 18 years old,    Children in household,"404,330","30,907","42,389","119,925","119,676","90,123","1,311","162,862"
SC,Presence of children under 18 years old,    No children,"505,920","35,992","48,163","70,263","136,770","212,633","1,054","416,119"
SC,Respondent or household member experienced loss of employment income ,    Yes,"491,524","44,892","64,934","143,589","157,269","79,795",-,"269,220"
SC,Respondent or household member experienced loss of employment income,    No,"418,726","22,007","25,617","46,599","99,177","222,961","2,365","295,630"
SC,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"14,130"
SC,Respondent currently employed,    Yes,"504,304","26,987","34,297","97,916","131,533","212,260","1,311","290,430"
SC,Respondent currently employed,    No,"405,946","39,912","56,254","92,272","124,912","90,496","1,054","274,421"
SC,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"14,130"
SC,Household income,"    Less than $25,000","355,550","40,856","48,673","134,111","75,213","56,697",-,"3,193"
SC,Household income,"    $25,000 - $34,999","148,298","4,624","21,147","25,345","54,902","42,280",-,-
SC,Household income,"    $35,000 - $49,999","130,378","18,863","8,284","4,797","41,478","56,956",-,-
SC,Household income,"    $50,000 - $74,999","149,379",-,"3,717","11,601","67,560","65,190","1,311",-
SC,Household income,"    $75,000 - $99,999","67,751","2,557","8,730","11,844","12,710","30,856","1,054",-
SC,Household income,"    $100,000 - $149,999","39,574",-,-,"1,254","2,834","35,486",-,194
SC,Household income,"    $150,000 - $199,999","6,658",-,-,-,-,"6,658",-,-
SC,Household income,"    $200,000 and above","5,739",-,-,-,"1,748","3,991",-,-
SC,Household income,    Did not report,"6,925",-,-,"1,236",-,"4,644",-,"575,593"
SD,Total,Total,"147,380","14,481","6,730","10,234","33,250","80,165","2,520","76,363"
SD,Age,    18 - 24,"12,493","2,351",-,451,"5,509","4,182",-,"13,347"
SD,Age,    25 - 39,"61,086","9,405","4,475","6,280","14,600","25,374",952,"25,707"
SD,Age,    40 - 54,"21,839",-,335,"2,332","5,933","11,673","1,568","15,512"
SD,Age,    55 - 64,"22,656","2,725","1,920",360,"3,128","14,523",-,"9,112"
SD,Age,    65 and above,"29,305",-,-,811,"4,080","24,413",-,"12,685"
SD,Sex,    Male,"67,747","10,846","3,398","3,135","11,634","37,167","1,568","44,000"
SD,Sex,    Female,"79,633","3,636","3,332","7,099","21,616","42,998",952,"32,363"
SD,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"10,625",-,-,"1,471","7,053","2,102",-,"1,868"
SD,Hispanic origin and Race,"    White alone, not Hispanic","99,283","3,261","4,990","7,196","22,799","58,517","2,520","64,283"
SD,Hispanic origin and Race,"    Black alone, not Hispanic","15,398","8,495",-,"1,568",-,"5,335",-,"1,568"
SD,Hispanic origin and Race,"    Asian alone, not Hispanic","4,690",-,-,-,"3,398","1,292",-,"3,975"
SD,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","17,385","2,725","1,740",-,-,"12,919",-,"4,670"
SD,Education,    Less than high school,"12,905",-,-,"2,716","5,097","5,092",-,"4,350"
SD,Education,    High school or GED,"64,176","11,672","3,398",952,"10,737","36,464",952,"28,666"
SD,Education,    Some college/associateÍs degree,"46,987","2,810","2,999","5,441","13,612","20,558","1,568","31,116"
SD,Education,    BachelorÍs degree or higher,"23,312",-,333,"1,124","3,804","18,051",-,"12,231"
SD,Marital status,    Married,"63,350","8,953","5,676","3,388","11,249","32,517","1,568","43,422"
SD,Marital status,    Widowed,"6,679","2,725",-,811,852,"2,290",-,-
SD,Marital status,    Divorced/separated,"29,194",452,515,153,"9,517","18,558",-,"11,527"
SD,Marital status,    Never married,"48,156","2,351",539,"5,882","11,631","26,801",952,"19,347"
SD,Marital status,    Did not report,-,-,-,-,-,-,-,"2,068"
SD,Presence of children under 18 years old,    Children in household,"63,722","14,030","6,215","6,660","19,346","17,471",-,"24,544"
SD,Presence of children under 18 years old,    No children,"83,658",452,515,"3,574","13,904","62,693","2,520","51,819"
SD,Respondent or household member experienced loss of employment income ,    Yes,"49,302","7,900","2,431","5,842","15,140","17,990",-,"34,797"
SD,Respondent or household member experienced loss of employment income,    No,"98,078","6,582","4,299","4,392","18,110","62,175","2,520","39,499"
SD,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"2,068"
SD,Respondent currently employed,    Yes,"86,502","3,398","4,655","3,107","24,318","49,457","1,568","47,469"
SD,Respondent currently employed,    No,"60,877","11,084","2,075","7,127","8,931","30,708",952,"26,826"
SD,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"2,068"
SD,Household income,"    Less than $25,000","32,354","3,177",515,"2,215","9,534","15,961",952,-
SD,Household income,"    $25,000 - $34,999","27,728",-,-,"3,736","9,582","14,411",-,"1,413"
SD,Household income,"    $35,000 - $49,999","13,529","3,398",539,"1,568","3,578","4,447",-,-
SD,Household income,"    $50,000 - $74,999","41,995","5,555","5,676","1,148","7,880","21,736",-,419
SD,Household income,"    $75,000 - $99,999","12,823",-,-,"1,568","1,711","9,545",-,-
SD,Household income,"    $100,000 - $149,999","16,336","2,351",-,-,966,"11,452","1,568",-
SD,Household income,"    $150,000 - $199,999",-,-,-,-,-,-,-,-
SD,Household income,"    $200,000 and above",483,-,-,-,-,483,-,-
SD,Household income,    Did not report,"2,131",-,-,-,-,"2,131",-,"74,531"
TN,Total,Total,"1,556,162","127,067","108,130","225,361","467,640","613,710","14,254","424,904"
TN,Age,    18 - 24,"82,640",-,-,"4,369","58,530","19,741",-,"68,981"
TN,Age,    25 - 39,"694,999","21,147","40,304","102,249","241,050","286,820","3,430","115,811"
TN,Age,    40 - 54,"483,226","71,103","48,629","75,384","139,634","140,020","8,456","101,325"
TN,Age,    55 - 64,"158,413","7,233","7,798","41,245","24,969","74,799","2,368","52,528"
TN,Age,    65 and above,"136,884","27,584","11,399","2,113","3,457","92,330",-,"86,259"
TN,Sex,    Male,"704,981","99,946","14,795","70,711","213,952","302,465","3,111","184,745"
TN,Sex,    Female,"851,181","27,121","93,334","154,650","253,688","311,245","11,143","240,159"
TN,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"110,853","6,863","1,979","15,682","59,378","26,951",-,"20,347"
TN,Hispanic origin and Race,"    White alone, not Hispanic","970,662","58,476","48,170","141,059","242,345","468,726","11,886","338,287"
TN,Hispanic origin and Race,"    Black alone, not Hispanic","413,808","61,729","57,981","60,608","154,588","76,535","2,368","62,789"
TN,Hispanic origin and Race,"    Asian alone, not Hispanic","6,298",-,-,-,910,"5,389",-,-
TN,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","54,541",-,-,"8,012","10,420","36,110",-,"3,481"
TN,Education,    Less than high school,"185,798","9,891",-,"58,603","89,898","27,405",-,"20,421"
TN,Education,    High school or GED,"626,720","98,126","35,097","83,961","151,342","253,666","4,527","153,841"
TN,Education,    Some college/associateÍs degree,"496,891","12,537","60,214","61,894","168,258","190,876","3,111","146,094"
TN,Education,    BachelorÍs degree or higher,"246,753","6,512","12,818","20,904","58,141","141,762","6,616","104,547"
TN,Marital status,    Married,"534,174","42,969","30,309","93,017","126,405","236,947","4,527","237,391"
TN,Marital status,    Widowed,"13,512",-,"5,631",-,-,"7,881",-,"31,149"
TN,Marital status,    Divorced/separated,"431,355","74,229","35,187","51,763","106,555","161,253","2,368","56,990"
TN,Marital status,    Never married,"572,590","5,337","37,003","80,581","234,681","207,628","7,359","92,628"
TN,Marital status,    Did not report,"4,532","4,532",-,-,-,-,-,"6,745"
TN,Presence of children under 18 years old,    Children in household,"750,270","78,211","52,354","115,177","274,858","227,302","2,368","177,296"
TN,Presence of children under 18 years old,    No children,"805,892","48,856","55,776","110,184","192,782","386,407","11,886","247,608"
TN,Respondent or household member experienced loss of employment income ,    Yes,"822,903","20,554","91,268","171,363","324,857","201,424","13,436","153,656"
TN,Respondent or household member experienced loss of employment income,    No,"733,259","106,513","16,862","53,999","142,783","412,285",818,"264,503"
TN,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"6,745"
TN,Respondent currently employed,    Yes,"662,917","19,533","25,789","99,717","155,779","355,845","6,253","234,192"
TN,Respondent currently employed,    No,"893,245","107,534","82,341","125,644","311,861","257,865","8,001","179,839"
TN,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"10,873"
TN,Household income,"    Less than $25,000","461,148","81,104","44,465","64,781","93,704","177,095",-,-
TN,Household income,"    $25,000 - $34,999","351,657","40,626","9,891","81,708","102,884","102,294","14,254",-
TN,Household income,"    $35,000 - $49,999","278,740",810,"6,508","51,874","119,416","100,132",-,-
TN,Household income,"    $50,000 - $74,999","189,644",-,"4,930","7,772","80,934","96,008",-,"1,737"
TN,Household income,"    $75,000 - $99,999","130,522",-,"11,666","14,055","31,501","73,300",-,-
TN,Household income,"    $100,000 - $149,999","54,670",-,"18,823",803,"1,174","33,869",-,"2,755"
TN,Household income,"    $150,000 - $199,999","15,060",-,-,-,910,"14,150",-,-
TN,Household income,"    $200,000 and above","10,753",-,-,-,"3,272","7,481",-,-
TN,Household income,    Did not report,"63,969","4,527","11,845","4,369","33,846","9,381",-,"420,411"
TX,Total,Total,"6,656,584","363,662","915,202","1,378,372","1,633,322","2,347,116","14,360","2,440,560"
TX,Age,    18 - 24,"671,297","26,088","174,941","161,458","163,116","145,694",-,"309,684"
TX,Age,    25 - 39,"3,384,938","130,697","547,825","736,474","781,613","1,179,312","9,018","674,729"
TX,Age,    40 - 54,"1,223,564","99,725","109,534","304,165","371,270","334,161","4,709","553,961"
TX,Age,    55 - 64,"907,959","55,817","82,901","131,637","267,671","366,632",633,"369,599"
TX,Age,    65 and above,"468,826","51,335",-,"44,639","49,653","321,318",-,"532,588"
TX,Sex,    Male,"2,988,349","140,507","436,613","525,719","821,850","1,060,053","1,726","905,998"
TX,Sex,    Female,"3,668,235","223,154","478,589","852,653","811,472","1,287,063","12,635","1,534,562"
TX,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"2,235,553","133,518","359,269","690,736","547,610","500,701","3,719","964,237"
TX,Hispanic origin and Race,"    White alone, not Hispanic","2,698,746","122,883","257,883","300,911","656,050","1,355,620","3,518","949,740"
TX,Hispanic origin and Race,"    Black alone, not Hispanic","1,328,533","77,061","254,714","277,437","354,635","357,699","4,318","339,882"
TX,Hispanic origin and Race,"    Asian alone, not Hispanic","202,178","11,774","4,904","62,435","35,041","88,023",-,"92,398"
TX,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","191,574","18,425","38,432","46,854","39,986","45,072","2,806","94,303"
TX,Education,    Less than high school,"727,170","9,484","69,264","301,538","203,411","143,473",-,"564,661"
TX,Education,    High school or GED,"2,433,443","106,919","501,103","538,347","726,312","554,580","3,513","839,205"
TX,Education,    Some college/associateÍs degree,"2,297,747","204,972","288,644","453,681","475,601","868,323","6,527","618,649"
TX,Education,    BachelorÍs degree or higher,"1,198,223","42,287","56,190","84,805","227,998","780,740","4,321","418,045"
TX,Marital status,    Married,"2,432,329","78,850","293,159","639,255","565,179","848,561","5,444","1,166,557"
TX,Marital status,    Widowed,"221,703","15,998","50,371","9,373","54,812","91,148",-,"70,746"
TX,Marital status,    Divorced/separated,"1,430,016","105,399","174,558","250,606","389,819","500,645","6,321","539,228"
TX,Marital status,    Never married,"2,570,124","163,415","397,114","479,137","623,512","904,350","2,595","528,540"
TX,Marital status,    Did not report,"2,411",-,-,-,-,"2,411",-,"135,489"
TX,Presence of children under 18 years old,    Children in household,"3,032,218","125,894","530,968","905,625","628,426","829,269","9,367","1,022,834"
TX,Presence of children under 18 years old,    No children,"3,624,365","237,768","384,234","472,748","1,004,896","1,517,846","4,993","1,417,726"
TX,Respondent or household member experienced loss of employment income ,    Yes,"3,506,691","232,860","833,261","939,761","796,598","690,529","11,801","1,342,631"
TX,Respondent or household member experienced loss of employment income,    No,"3,141,182","130,802","81,941","438,611","834,974","1,649,626","2,559","950,353"
TX,Respondent or household member experienced loss of employment income,    Did not report,"8,711",-,-,-,"1,750","6,961",-,"147,576"
TX,Respondent currently employed,    Yes,"3,956,317","175,133","272,971","784,352","1,133,446","1,578,374","10,160","1,176,563"
TX,Respondent currently employed,    No,"2,692,538","188,529","638,208","594,020","499,876","765,036","4,200","984,289"
TX,Respondent currently employed,    Did not report,"7,729",-,"4,024",-,-,"3,706",-,"279,708"
TX,Household income,"    Less than $25,000","2,029,745","138,484","285,675","627,234","553,650","421,188","3,513","3,332"
TX,Household income,"    $25,000 - $34,999","1,383,743","83,991","302,787","248,203","257,247","491,242",273,"19,455"
TX,Household income,"    $35,000 - $49,999","1,007,659","26,177","108,476","171,664","374,193","321,530","5,620",-
TX,Household income,"    $50,000 - $74,999","1,134,046","59,047","126,268","177,019","297,051","470,668","3,992",-
TX,Household income,"    $75,000 - $99,999","595,512","13,555","58,661","136,526","99,057","286,752",961,-
TX,Household income,"    $100,000 - $149,999","223,912","18,248","4,938","4,515","47,724","148,487",-,-
TX,Household income,"    $150,000 - $199,999","164,177","22,231","20,272","11,608","1,926","108,140",-,-
TX,Household income,"    $200,000 and above","50,470",-,-,-,-,"50,470",-,-
TX,Household income,    Did not report,"67,318","1,929","8,125","1,603","2,475","48,638",-,"2,417,773"
UT,Total,Total,"600,571","33,639","54,475","64,472","150,885","290,656","6,445","205,674"
UT,Age,    18 - 24,"119,752","9,559",-,"3,759","12,971","89,896","3,567","38,270"
UT,Age,    25 - 39,"291,573","5,410","36,031","44,871","76,647","127,193","1,420","78,468"
UT,Age,    40 - 54,"118,461","11,329","18,018","10,466","40,257","38,391",-,"37,111"
UT,Age,    55 - 64,"37,235","2,102",426,"4,007","16,815","12,428","1,458","13,754"
UT,Age,    65 and above,"33,550","5,239",-,"1,369","4,195","22,747",-,"38,071"
UT,Sex,    Male,"290,160","15,344","26,464","30,802","70,707","141,818","5,025","101,143"
UT,Sex,    Female,"310,412","18,295","28,011","33,670","80,178","148,838","1,420","104,531"
UT,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"91,599",-,"4,341","14,210","34,854","38,194",-,"34,298"
UT,Hispanic origin and Race,"    White alone, not Hispanic","431,528","33,451","44,628","36,775","71,397","238,832","6,445","161,345"
UT,Hispanic origin and Race,"    Black alone, not Hispanic","15,539",-,"4,790",907,"8,636","1,206",-,-
UT,Hispanic origin and Race,"    Asian alone, not Hispanic","18,198",187,414,"12,580",-,"5,017",-,"6,398"
UT,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","43,707",-,302,-,"35,999","7,406",-,"3,633"
UT,Education,    Less than high school,"19,970",-,-,"9,231","8,986","1,752",-,"10,689"
UT,Education,    High school or GED,"222,795","14,497","43,216","31,472","57,597","76,013",-,"74,355"
UT,Education,    Some college/associateÍs degree,"253,539","4,832","9,264","16,741","69,091","147,166","6,445","76,610"
UT,Education,    BachelorÍs degree or higher,"104,267","14,310","1,994","7,027","15,212","65,725",-,"44,020"
UT,Marital status,    Married,"302,351","21,382","28,480","33,516","70,784","145,566","2,623","119,073"
UT,Marital status,    Widowed,"15,083","1,080",-,"2,325","8,552","3,126",-,"3,907"
UT,Marital status,    Divorced/separated,"82,050","2,595","4,451","7,928","22,400","41,799","2,877","20,642"
UT,Marital status,    Never married,"201,088","8,582","21,544","20,703","49,150","100,164",944,"54,851"
UT,Marital status,    Did not report,-,-,-,-,-,-,-,"7,201"
UT,Presence of children under 18 years old,    Children in household,"273,686","20,758","42,312","47,012","63,409","97,316","2,877","93,085"
UT,Presence of children under 18 years old,    No children,"326,886","12,881","12,162","17,460","87,476","193,340","3,567","112,589"
UT,Respondent or household member experienced loss of employment income ,    Yes,"286,752","4,663","22,357","49,129","97,125","111,515","1,962","81,900"
UT,Respondent or household member experienced loss of employment income,    No,"313,820","28,976","32,117","15,343","53,760","179,141","4,483","120,364"
UT,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"3,411"
UT,Respondent currently employed,    Yes,"401,942","25,022","34,930","24,064","97,008","215,599","5,320","109,570"
UT,Respondent currently employed,    No,"198,630","8,617","19,544","40,408","53,878","75,058","1,125","92,693"
UT,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"3,411"
UT,Household income,"    Less than $25,000","129,321","7,373","16,754","24,913","29,007","50,149","1,125",-
UT,Household income,"    $25,000 - $34,999","144,999","10,555","26,430","14,415","32,633","57,103","3,862",834
UT,Household income,"    $35,000 - $49,999","99,700","1,047","7,956","4,674","24,779","61,244",-,-
UT,Household income,"    $50,000 - $74,999","95,856","4,351","1,038","4,138","36,089","50,239",-,-
UT,Household income,"    $75,000 - $99,999","90,330","7,582","1,335","14,600","21,953","44,860",-,-
UT,Household income,"    $100,000 - $149,999","28,249","2,730",-,"1,252","5,590","17,219","1,458",-
UT,Household income,"    $150,000 - $199,999","9,029",-,962,479,-,"7,589",-,-
UT,Household income,"    $200,000 and above","1,011",-,-,-,302,710,-,-
UT,Household income,    Did not report,"2,076",-,-,-,531,"1,544",-,"204,840"
VT,Total,Total,"121,003","5,401","20,220","10,324","27,926","57,132",-,"30,419"
VT,Age,    18 - 24,"9,247",-,"2,320",-,"2,833","4,095",-,"3,503"
VT,Age,    25 - 39,"57,039",150,"5,340","6,341","15,014","30,193",-,"9,789"
VT,Age,    40 - 54,"20,274",793,-,"3,683","3,725","12,073",-,"8,784"
VT,Age,    55 - 64,"12,194","1,390","1,105",300,"5,785","3,614",-,"3,032"
VT,Age,    65 and above,"22,249","3,067","11,455",-,569,"7,157",-,"5,310"
VT,Sex,    Male,"63,078","1,538","8,288","7,338","15,763","30,151",-,"13,134"
VT,Sex,    Female,"57,925","3,863","11,932","2,987","12,163","26,981",-,"17,285"
VT,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"3,449",-,-,703,604,"2,142",-,993
VT,Hispanic origin and Race,"    White alone, not Hispanic","102,514","5,250","17,170","9,200","22,505","48,388",-,"28,384"
VT,Hispanic origin and Race,"    Black alone, not Hispanic","2,366",-,"1,945",421,-,-,-,-
VT,Hispanic origin and Race,"    Asian alone, not Hispanic","4,545",-,-,-,"4,545",-,-,"1,042"
VT,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","8,128",150,"1,105",-,271,"6,602",-,-
VT,Education,    Less than high school,"4,932",-,"2,320",636,910,"1,066",-,222
VT,Education,    High school or GED,"49,584","3,526","12,560","3,375","7,416","22,707",-,"8,507"
VT,Education,    Some college/associateÍs degree,"33,075",349,"5,340","5,137","6,664","15,586",-,"11,491"
VT,Education,    BachelorÍs degree or higher,"33,411","1,526",-,"1,176","12,936","17,773",-,"10,198"
VT,Marital status,    Married,"53,041","4,149","13,401","3,578","9,201","22,711",-,"14,784"
VT,Marital status,    Widowed,"1,405",199,-,-,135,"1,071",-,"1,197"
VT,Marital status,    Divorced/separated,"14,392",445,-,"1,318","5,015","7,614",-,"5,490"
VT,Marital status,    Never married,"52,062",607,"6,819","5,428","13,574","25,633",-,"7,030"
VT,Marital status,    Did not report,103,-,-,-,-,103,-,"1,918"
VT,Presence of children under 18 years old,    Children in household,"31,929",581,477,"7,765","7,306","15,800",-,"11,209"
VT,Presence of children under 18 years old,    No children,"89,074","4,819","19,744","2,560","20,620","41,332",-,"19,210"
VT,Respondent or household member experienced loss of employment income ,    Yes,"75,148","1,200","20,220","5,013","21,097","27,617",-,"15,437"
VT,Respondent or household member experienced loss of employment income,    No,"45,856","4,201",-,"5,311","6,829","29,515",-,"13,336"
VT,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"1,646"
VT,Respondent currently employed,    Yes,"61,674","4,509","3,050","6,407","11,136","36,572",-,"14,701"
VT,Respondent currently employed,    No,"59,329",891,"17,170","3,917","16,790","20,560",-,"14,072"
VT,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"1,646"
VT,Household income,"    Less than $25,000","32,604",135,"13,775","2,051","8,988","7,653",-,-
VT,Household income,"    $25,000 - $34,999","17,563",511,"1,581","3,427","3,355","8,690",-,159
VT,Household income,"    $35,000 - $49,999","19,267",457,"2,918",364,"4,381","11,146",-,-
VT,Household income,"    $50,000 - $74,999","31,350","2,852","1,945","1,106","9,089","16,358",-,-
VT,Household income,"    $75,000 - $99,999","10,314","1,295",-,"3,159","1,461","4,399",-,-
VT,Household income,"    $100,000 - $149,999","6,924",-,-,-,-,"6,924",-,-
VT,Household income,"    $150,000 - $199,999",889,-,-,-,206,683,-,-
VT,Household income,"    $200,000 and above",471,-,-,-,-,471,-,-
VT,Household income,    Did not report,"1,621",150,-,217,447,807,-,"30,260"
VA,Total,Total,"2,034,651","100,096","145,752","292,105","538,417","948,431","9,851","715,805"
VA,Age,    18 - 24,"163,493",-,"6,027","5,099","41,391","108,562","2,413","59,489"
VA,Age,    25 - 39,"975,144","36,975","88,289","122,106","243,899","478,511","5,364","208,104"
